"id","x","y","type"
3128,726655,5408201,"building"
3129,726655,5408201,"building"
3130,726655,5408201,"building"
3131,726655,5408201,"building"
3132,714255,5408401,"building"
3133,714255,5408401,"building"
3134,714255,5408401,"building"
3135,714255,5408401,"building"
3136,714255,5408401,"building"
3137,714255,5408401,"building"
3138,714655,5408401,"building"
3139,714655,5408401,"building"
3140,714655,5408401,"building"
3141,714655,5408401,"building"
3142,714655,5408401,"building"
3143,714855,5408401,"building"
3144,714855,5408401,"building"
3145,714855,5408401,"building"
3146,714855,5408401,"building"
3147,714855,5408401,"building"
3148,714855,5408401,"building"
3149,714855,5408401,"building"
3150,714855,5408401,"building"
3151,714855,5408401,"building"
3152,714855,5408401,"building"
3153,714855,5408401,"building"
3154,714855,5408401,"building"
3155,714855,5408401,"building"
3156,714855,5408401,"building"
3157,714855,5408401,"building"
3158,714855,5408401,"building"
3159,714855,5408401,"building"
3160,714855,5408401,"building"
3161,714855,5408401,"building"
3162,714855,5408401,"building"
3163,714855,5408401,"building"
3164,714855,5408401,"building"
3165,714855,5408401,"building"
3166,714855,5408401,"building"
3167,714855,5408401,"building"
3168,714855,5408401,"building"
3169,714855,5408401,"building"
3170,714855,5408401,"building"
3171,714855,5408401,"building"
3172,714855,5408401,"building"
3173,714855,5408401,"building"
3174,714855,5408401,"building"
3175,714855,5408401,"building"
3176,714855,5408401,"building"
3177,714855,5408401,"building"
3178,714855,5408401,"building"
3179,714855,5408401,"building"
3180,714855,5408401,"building"
3181,714855,5408401,"building"
3182,714855,5408401,"building"
3183,714855,5408401,"building"
3184,714855,5408401,"building"
3185,714855,5408401,"building"
3186,714855,5408401,"building"
3187,714855,5408401,"building"
3188,714855,5408401,"building"
3189,714855,5408401,"building"
3190,715055,5408401,"building"
3191,715055,5408401,"building"
3192,715055,5408401,"building"
3193,715055,5408401,"building"
3194,715055,5408401,"building"
3195,715055,5408401,"building"
3196,715055,5408401,"building"
3197,715055,5408401,"building"
3198,715055,5408401,"building"
3199,715055,5408401,"building"
3200,715055,5408401,"building"
3201,715055,5408401,"building"
3202,715055,5408401,"building"
3203,715055,5408401,"building"
3204,715055,5408401,"building"
3205,715055,5408401,"building"
3206,715055,5408401,"building"
3207,715055,5408401,"building"
3208,715055,5408401,"building"
3209,720055,5408401,"building"
3210,721055,5408401,"building"
3211,721055,5408401,"building"
3212,721255,5408401,"building"
3213,721255,5408401,"building"
3214,721255,5408401,"building"
3215,721255,5408401,"building"
3216,721255,5408401,"building"
3217,721255,5408401,"building"
3218,721255,5408401,"building"
3219,721255,5408401,"building"
3220,721255,5408401,"building"
3221,721255,5408401,"building"
3222,721255,5408401,"building"
3223,721655,5408401,"building"
3224,721655,5408401,"building"
3225,721655,5408401,"building"
3226,722655,5408401,"building"
3227,722655,5408401,"building"
3228,724855,5408401,"building"
3229,724855,5408401,"building"
3230,724855,5408401,"building"
3231,725255,5408401,"building"
3232,725455,5408401,"building"
3233,725455,5408401,"building"
3234,725455,5408401,"building"
3235,725455,5408401,"building"
3236,725455,5408401,"building"
3237,725455,5408401,"building"
3238,725455,5408401,"building"
3239,725455,5408401,"building"
3240,725455,5408401,"building"
3241,725455,5408401,"building"
3242,725455,5408401,"building"
3243,725455,5408401,"building"
3244,725455,5408401,"building"
3245,725455,5408401,"building"
3246,725455,5408401,"building"
3247,725455,5408401,"building"
3248,725455,5408401,"building"
3249,725455,5408401,"building"
3250,725455,5408401,"building"
3251,725455,5408401,"building"
3252,725455,5408401,"building"
3253,725455,5408401,"building"
3254,725455,5408401,"building"
3255,725455,5408401,"building"
3256,725455,5408401,"building"
3257,725455,5408401,"building"
3258,725455,5408401,"building"
3259,725655,5408401,"building"
3260,725655,5408401,"building"
3261,725655,5408401,"building"
3262,725655,5408401,"building"
3263,725655,5408401,"building"
3264,725655,5408401,"building"
3265,725655,5408401,"building"
3266,725655,5408401,"building"
3267,725655,5408401,"building"
3268,725655,5408401,"building"
3269,725655,5408401,"building"
3270,725655,5408401,"building"
3271,725655,5408401,"building"
3272,725655,5408401,"building"
3273,725655,5408401,"building"
3274,725655,5408401,"building"
3275,725655,5408401,"building"
3276,725655,5408401,"building"
3277,725655,5408401,"building"
3278,725655,5408401,"building"
3279,725655,5408401,"building"
3280,725655,5408401,"building"
3281,725655,5408401,"building"
3282,725655,5408401,"building"
3283,725655,5408401,"building"
3284,725655,5408401,"building"
3285,725655,5408401,"building"
3286,725655,5408401,"building"
3287,725655,5408401,"building"
3288,725655,5408401,"building"
3289,725655,5408401,"building"
3290,725655,5408401,"building"
3291,725655,5408401,"building"
3292,725655,5408401,"building"
3293,725655,5408401,"building"
3294,725655,5408401,"building"
3295,725655,5408401,"building"
3296,725655,5408401,"building"
3297,725655,5408401,"building"
3298,725655,5408401,"building"
3299,725655,5408401,"building"
3300,725655,5408401,"building"
3301,725655,5408401,"building"
3302,725655,5408401,"building"
3303,725655,5408401,"building"
3304,725655,5408401,"building"
3305,725655,5408401,"building"
3306,725655,5408401,"building"
3307,725655,5408401,"building"
3308,725655,5408401,"building"
3309,725655,5408401,"building"
3310,725655,5408401,"building"
3311,725655,5408401,"building"
3312,725655,5408401,"building"
3313,725655,5408401,"building"
3314,725655,5408401,"building"
3315,725655,5408401,"building"
3316,725655,5408401,"building"
3317,725655,5408401,"building"
3318,725655,5408401,"building"
3319,725655,5408401,"building"
3320,725655,5408401,"building"
3321,725655,5408401,"building"
3322,725655,5408401,"building"
3323,725655,5408401,"building"
3324,725655,5408401,"building"
3325,725655,5408401,"building"
3326,725655,5408401,"building"
3327,725655,5408401,"building"
3328,725655,5408401,"building"
3329,725655,5408401,"building"
3330,725655,5408401,"building"
3331,725655,5408401,"building"
3332,725655,5408401,"building"
3333,725855,5408401,"building"
3334,725855,5408401,"building"
3335,725855,5408401,"building"
3336,725855,5408401,"building"
3337,725855,5408401,"building"
3338,725855,5408401,"building"
3339,725855,5408401,"building"
3340,725855,5408401,"building"
3341,725855,5408401,"building"
3342,725855,5408401,"building"
3343,725855,5408401,"building"
3344,725855,5408401,"building"
3345,725855,5408401,"building"
3346,725855,5408401,"building"
3347,725855,5408401,"building"
3348,725855,5408401,"building"
3349,725855,5408401,"building"
3350,725855,5408401,"building"
3351,725855,5408401,"building"
3352,725855,5408401,"building"
3353,725855,5408401,"building"
3354,725855,5408401,"building"
3355,725855,5408401,"building"
3356,725855,5408401,"building"
3357,725855,5408401,"building"
3358,725855,5408401,"building"
3359,725855,5408401,"building"
3360,725855,5408401,"building"
3361,725855,5408401,"building"
3362,725855,5408401,"building"
3363,725855,5408401,"building"
3364,725855,5408401,"building"
3365,725855,5408401,"building"
3366,725855,5408401,"building"
3367,725855,5408401,"building"
3368,725855,5408401,"building"
3369,725855,5408401,"building"
3370,725855,5408401,"building"
3371,725855,5408401,"building"
3372,725855,5408401,"building"
3373,725855,5408401,"building"
3374,725855,5408401,"building"
3375,725855,5408401,"building"
3376,725855,5408401,"building"
3377,725855,5408401,"building"
3378,725855,5408401,"building"
3379,725855,5408401,"building"
3380,725855,5408401,"building"
3381,725855,5408401,"building"
3382,725855,5408401,"building"
3383,725855,5408401,"building"
3384,725855,5408401,"building"
3385,725855,5408401,"building"
3386,725855,5408401,"building"
3387,726055,5408401,"building"
3388,726055,5408401,"building"
3389,726055,5408401,"building"
3390,726055,5408401,"building"
3391,726055,5408401,"building"
3392,726055,5408401,"building"
3393,726055,5408401,"building"
3394,726055,5408401,"building"
3395,726055,5408401,"building"
3396,726055,5408401,"building"
3397,726055,5408401,"building"
3398,726055,5408401,"building"
3399,726055,5408401,"building"
3400,726055,5408401,"building"
3401,726055,5408401,"building"
3402,726055,5408401,"building"
3403,726055,5408401,"building"
3404,726055,5408401,"building"
3405,726055,5408401,"building"
3406,726055,5408401,"building"
3407,726055,5408401,"building"
3408,726055,5408401,"building"
3409,726055,5408401,"building"
3410,726055,5408401,"building"
3411,726055,5408401,"building"
3412,726055,5408401,"building"
3413,726055,5408401,"building"
3414,726055,5408401,"building"
3415,726055,5408401,"building"
3416,726055,5408401,"building"
3417,726055,5408401,"building"
3418,726055,5408401,"building"
3419,726055,5408401,"building"
3420,726055,5408401,"building"
3421,726055,5408401,"building"
3422,726055,5408401,"building"
3423,726055,5408401,"building"
3424,726055,5408401,"building"
3425,726055,5408401,"building"
3426,726055,5408401,"building"
3427,726055,5408401,"building"
3428,726055,5408401,"building"
3429,726055,5408401,"building"
3430,726055,5408401,"building"
3431,726055,5408401,"building"
3432,726055,5408401,"building"
3433,726055,5408401,"building"
3434,726055,5408401,"building"
3435,726055,5408401,"building"
3436,726055,5408401,"building"
3437,726055,5408401,"building"
3438,726055,5408401,"building"
3439,726055,5408401,"building"
3440,726255,5408401,"building"
3441,726255,5408401,"building"
3442,714255,5408601,"building"
3443,714255,5408601,"building"
3444,714255,5408601,"building"
3445,714255,5408601,"building"
3446,714255,5408601,"building"
3447,714855,5408601,"building"
3448,714855,5408601,"building"
3449,714855,5408601,"building"
3450,714855,5408601,"building"
3451,714855,5408601,"building"
3452,714855,5408601,"building"
3453,714855,5408601,"building"
3454,714855,5408601,"building"
3455,714855,5408601,"building"
3456,714855,5408601,"building"
3457,714855,5408601,"building"
3458,714855,5408601,"building"
3459,714855,5408601,"building"
3460,714855,5408601,"building"
3461,714855,5408601,"building"
3462,714855,5408601,"building"
3463,714855,5408601,"building"
3464,714855,5408601,"building"
3465,714855,5408601,"building"
3466,714855,5408601,"building"
3467,715055,5408601,"building"
3468,715055,5408601,"building"
3469,715055,5408601,"building"
3470,715055,5408601,"building"
3471,715055,5408601,"building"
3472,715055,5408601,"building"
3473,715055,5408601,"building"
3474,715055,5408601,"building"
3475,715055,5408601,"building"
3476,715055,5408601,"building"
3477,715055,5408601,"building"
3478,715055,5408601,"building"
3479,715055,5408601,"building"
3480,715055,5408601,"building"
3481,715055,5408601,"building"
3482,715055,5408601,"building"
3483,715055,5408601,"building"
3484,715055,5408601,"building"
3485,715055,5408601,"building"
3486,715055,5408601,"building"
3487,715055,5408601,"building"
3488,715255,5408601,"building"
3489,715255,5408601,"building"
3490,715255,5408601,"building"
3491,715255,5408601,"building"
3492,715255,5408601,"building"
3493,715255,5408601,"building"
3494,715255,5408601,"building"
3495,715255,5408601,"building"
3496,715255,5408601,"building"
3497,715255,5408601,"building"
3498,715255,5408601,"building"
3499,715255,5408601,"building"
3500,715255,5408601,"building"
3501,719255,5408601,"building"
3502,719455,5408601,"building"
3503,719455,5408601,"building"
3504,719455,5408601,"building"
3505,719455,5408601,"building"
3506,719455,5408601,"building"
3507,719455,5408601,"building"
3508,719455,5408601,"building"
3509,719455,5408601,"building"
3510,720655,5408601,"building"
3511,724855,5408601,"building"
3512,724855,5408601,"building"
3513,724855,5408601,"building"
3514,724855,5408601,"building"
3515,724855,5408601,"building"
3516,724855,5408601,"building"
3517,724855,5408601,"building"
3518,724855,5408601,"building"
3519,725055,5408601,"building"
3520,725055,5408601,"building"
3521,725055,5408601,"building"
3522,725055,5408601,"building"
3523,725055,5408601,"building"
3524,725055,5408601,"building"
3525,725055,5408601,"building"
3526,725055,5408601,"building"
3527,725055,5408601,"building"
3528,725055,5408601,"building"
3529,725055,5408601,"building"
3530,725055,5408601,"building"
3531,725055,5408601,"building"
3532,725055,5408601,"building"
3533,725055,5408601,"building"
3534,725055,5408601,"building"
3535,725055,5408601,"building"
3536,725055,5408601,"building"
3537,725055,5408601,"building"
3538,725055,5408601,"building"
3539,725055,5408601,"building"
3540,725055,5408601,"building"
3541,725055,5408601,"building"
3542,725055,5408601,"building"
3543,725055,5408601,"building"
3544,725055,5408601,"building"
3545,725055,5408601,"building"
3546,725055,5408601,"building"
3547,725055,5408601,"building"
3548,725055,5408601,"building"
3549,725255,5408601,"building"
3550,725255,5408601,"building"
3551,725255,5408601,"building"
3552,725255,5408601,"building"
3553,725255,5408601,"building"
3554,725255,5408601,"building"
3555,725255,5408601,"building"
3556,725255,5408601,"building"
3557,725255,5408601,"building"
3558,725255,5408601,"building"
3559,725255,5408601,"building"
3560,725255,5408601,"building"
3561,725255,5408601,"building"
3562,725255,5408601,"building"
3563,725255,5408601,"building"
3564,725255,5408601,"building"
3565,725255,5408601,"building"
3566,725255,5408601,"building"
3567,725255,5408601,"building"
3568,725255,5408601,"building"
3569,725255,5408601,"building"
3570,725255,5408601,"building"
3571,725255,5408601,"building"
3572,725255,5408601,"building"
3573,725255,5408601,"building"
3574,725255,5408601,"building"
3575,725255,5408601,"building"
3576,725255,5408601,"building"
3577,725255,5408601,"building"
3578,725255,5408601,"building"
3579,725255,5408601,"building"
3580,725255,5408601,"building"
3581,725255,5408601,"building"
3582,725255,5408601,"building"
3583,725255,5408601,"building"
3584,725255,5408601,"building"
3585,725255,5408601,"building"
3586,725455,5408601,"building"
3587,725455,5408601,"building"
3588,725455,5408601,"building"
3589,725455,5408601,"building"
3590,725455,5408601,"building"
3591,725455,5408601,"building"
3592,725455,5408601,"building"
3593,725455,5408601,"building"
3594,725455,5408601,"building"
3595,725455,5408601,"building"
3596,725455,5408601,"building"
3597,725455,5408601,"building"
3598,725455,5408601,"building"
3599,725455,5408601,"building"
3600,725455,5408601,"building"
3601,725455,5408601,"building"
3602,725455,5408601,"building"
3603,725455,5408601,"building"
3604,725455,5408601,"building"
3605,725455,5408601,"building"
3606,725455,5408601,"building"
3607,725455,5408601,"building"
3608,725455,5408601,"building"
3609,725455,5408601,"building"
3610,725455,5408601,"building"
3611,725455,5408601,"building"
3612,725455,5408601,"building"
3613,725455,5408601,"building"
3614,725455,5408601,"building"
3615,725455,5408601,"building"
3616,725455,5408601,"building"
3617,725455,5408601,"building"
3618,725455,5408601,"building"
3619,725455,5408601,"building"
3620,725455,5408601,"building"
3621,725455,5408601,"building"
3622,725655,5408601,"building"
3623,725655,5408601,"building"
3624,725655,5408601,"building"
3625,725655,5408601,"building"
3626,725655,5408601,"building"
3627,725655,5408601,"building"
3628,725655,5408601,"building"
3629,725655,5408601,"building"
3630,725655,5408601,"building"
3631,725655,5408601,"building"
3632,725655,5408601,"building"
3633,725655,5408601,"building"
3634,725655,5408601,"building"
3635,725655,5408601,"building"
3636,725655,5408601,"building"
3637,725655,5408601,"building"
3638,725655,5408601,"building"
3639,725655,5408601,"building"
3640,725655,5408601,"building"
3641,725655,5408601,"building"
3642,725655,5408601,"building"
3643,725655,5408601,"building"
3644,725655,5408601,"building"
3645,725655,5408601,"building"
3646,725655,5408601,"building"
3647,725655,5408601,"building"
3648,725655,5408601,"building"
3649,725655,5408601,"building"
3650,725655,5408601,"building"
3651,725655,5408601,"building"
3652,725655,5408601,"building"
3653,725655,5408601,"building"
3654,725655,5408601,"building"
3655,725655,5408601,"building"
3656,725655,5408601,"building"
3657,725655,5408601,"building"
3658,725655,5408601,"building"
3659,725655,5408601,"building"
3660,725655,5408601,"building"
3661,725855,5408601,"building"
3662,725855,5408601,"building"
3663,725855,5408601,"building"
3664,725855,5408601,"building"
3665,725855,5408601,"building"
3666,725855,5408601,"building"
3667,725855,5408601,"building"
3668,725855,5408601,"building"
3669,725855,5408601,"building"
3670,725855,5408601,"building"
3671,725855,5408601,"building"
3672,725855,5408601,"building"
3673,725855,5408601,"building"
3674,725855,5408601,"building"
3675,725855,5408601,"building"
3676,725855,5408601,"building"
3677,725855,5408601,"building"
3678,725855,5408601,"building"
3679,725855,5408601,"building"
3680,725855,5408601,"building"
3681,725855,5408601,"building"
3682,725855,5408601,"building"
3683,725855,5408601,"building"
3684,725855,5408601,"building"
3685,725855,5408601,"building"
3686,725855,5408601,"building"
3687,725855,5408601,"building"
3688,725855,5408601,"building"
3689,725855,5408601,"building"
3690,725855,5408601,"building"
3691,725855,5408601,"building"
3692,725855,5408601,"building"
3693,725855,5408601,"building"
3694,725855,5408601,"building"
3695,725855,5408601,"building"
3696,725855,5408601,"building"
3697,725855,5408601,"building"
3698,725855,5408601,"building"
3699,725855,5408601,"building"
3700,725855,5408601,"building"
3701,725855,5408601,"building"
3702,725855,5408601,"building"
3703,725855,5408601,"building"
3704,725855,5408601,"building"
3705,725855,5408601,"building"
3706,726055,5408601,"building"
3707,726055,5408601,"building"
3708,726055,5408601,"building"
3709,726055,5408601,"building"
3710,726055,5408601,"building"
3711,726055,5408601,"building"
3712,726055,5408601,"building"
3713,726055,5408601,"building"
3714,726055,5408601,"building"
3715,726055,5408601,"building"
3716,726055,5408601,"building"
3717,726055,5408601,"building"
3718,726055,5408601,"building"
3719,726055,5408601,"building"
3720,726055,5408601,"building"
3721,726055,5408601,"building"
3722,726055,5408601,"building"
3723,726055,5408601,"building"
3724,726055,5408601,"building"
3725,726055,5408601,"building"
3726,726055,5408601,"building"
3727,714255,5408801,"building"
3728,714255,5408801,"building"
3729,715055,5408801,"building"
3730,715255,5408801,"building"
3731,719255,5408801,"building"
3732,719255,5408801,"building"
3733,719255,5408801,"building"
3734,719255,5408801,"building"
3735,719255,5408801,"building"
3736,719255,5408801,"building"
3737,719455,5408801,"building"
3738,719455,5408801,"building"
3739,719455,5408801,"building"
3740,719455,5408801,"building"
3741,719455,5408801,"building"
3742,719455,5408801,"building"
3743,719455,5408801,"building"
3744,719455,5408801,"building"
3745,719455,5408801,"building"
3746,720055,5408801,"building"
3747,720055,5408801,"building"
3748,720055,5408801,"building"
3749,720055,5408801,"building"
3750,720455,5408801,"building"
3751,723055,5408801,"building"
3752,723055,5408801,"building"
3753,723055,5408801,"building"
3754,723055,5408801,"building"
3755,723055,5408801,"building"
3756,723055,5408801,"building"
3757,723055,5408801,"building"
3758,723055,5408801,"building"
3759,723055,5408801,"building"
3760,723055,5408801,"building"
3761,723055,5408801,"building"
3762,723055,5408801,"building"
3763,723055,5408801,"building"
3764,723055,5408801,"building"
3765,723055,5408801,"building"
3766,723055,5408801,"building"
3767,723055,5408801,"building"
3768,723055,5408801,"building"
3769,723055,5408801,"building"
3770,723055,5408801,"building"
3771,723055,5408801,"building"
3772,723055,5408801,"building"
3773,723055,5408801,"building"
3774,723055,5408801,"building"
3775,723255,5408801,"building"
3776,723255,5408801,"building"
3777,723255,5408801,"building"
3778,723255,5408801,"building"
3779,723255,5408801,"building"
3780,723255,5408801,"building"
3781,723255,5408801,"building"
3782,723255,5408801,"building"
3783,723255,5408801,"building"
3784,723255,5408801,"building"
3785,723255,5408801,"building"
3786,723255,5408801,"building"
3787,723255,5408801,"building"
3788,723255,5408801,"building"
3789,723255,5408801,"building"
3790,723255,5408801,"building"
3791,723255,5408801,"building"
3792,724855,5408801,"building"
3793,724855,5408801,"building"
3794,724855,5408801,"building"
3795,724855,5408801,"building"
3796,724855,5408801,"building"
3797,725055,5408801,"building"
3798,725055,5408801,"building"
3799,725055,5408801,"building"
3800,725055,5408801,"building"
3801,725055,5408801,"building"
3802,725055,5408801,"building"
3803,725055,5408801,"building"
3804,725055,5408801,"building"
3805,725055,5408801,"building"
3806,725055,5408801,"building"
3807,725055,5408801,"building"
3808,725055,5408801,"building"
3809,725055,5408801,"building"
3810,725055,5408801,"building"
3811,725055,5408801,"building"
3812,725055,5408801,"building"
3813,725055,5408801,"building"
3814,725055,5408801,"building"
3815,725055,5408801,"building"
3816,725055,5408801,"building"
3817,725055,5408801,"building"
3818,725055,5408801,"building"
3819,725055,5408801,"building"
3820,725055,5408801,"building"
3821,725055,5408801,"building"
3822,725055,5408801,"building"
3823,725055,5408801,"building"
3824,725055,5408801,"building"
3825,725055,5408801,"building"
3826,725055,5408801,"building"
3827,725055,5408801,"building"
3828,725055,5408801,"building"
3829,725055,5408801,"building"
3830,725055,5408801,"building"
3831,725055,5408801,"building"
3832,725055,5408801,"building"
3833,725055,5408801,"building"
3834,725055,5408801,"building"
3835,725055,5408801,"building"
3836,725055,5408801,"building"
3837,725055,5408801,"building"
3838,725055,5408801,"building"
3839,725055,5408801,"building"
3840,725055,5408801,"building"
3841,725055,5408801,"building"
3842,725255,5408801,"building"
3843,725255,5408801,"building"
3844,725255,5408801,"building"
3845,725255,5408801,"building"
3846,725255,5408801,"building"
3847,725255,5408801,"building"
3848,725255,5408801,"building"
3849,725255,5408801,"building"
3850,725255,5408801,"building"
3851,725255,5408801,"building"
3852,725255,5408801,"building"
3853,725455,5408801,"building"
3854,725455,5408801,"building"
3855,725455,5408801,"building"
3856,725455,5408801,"building"
3857,725455,5408801,"building"
3858,725455,5408801,"building"
3859,725455,5408801,"building"
3860,725455,5408801,"building"
3861,725455,5408801,"building"
3862,725455,5408801,"building"
3863,725455,5408801,"building"
3864,725455,5408801,"building"
3865,725455,5408801,"building"
3866,725455,5408801,"building"
3867,725455,5408801,"building"
3868,725655,5408801,"building"
3869,725655,5408801,"building"
3870,725655,5408801,"building"
3871,725655,5408801,"building"
3872,725655,5408801,"building"
3873,725855,5408801,"building"
3874,725855,5408801,"building"
3875,725855,5408801,"building"
3876,714655,5409001,"building"
3877,714655,5409001,"building"
3878,714655,5409001,"building"
3879,714655,5409001,"building"
3880,714655,5409001,"building"
3881,717455,5409001,"building"
3882,717455,5409001,"building"
3883,717455,5409001,"building"
3884,717455,5409001,"building"
3885,718055,5409001,"building"
3886,718055,5409001,"building"
3887,718055,5409001,"building"
3888,718055,5409001,"building"
3889,718455,5409001,"building"
3890,718455,5409001,"building"
3891,718455,5409001,"building"
3892,718455,5409001,"building"
3893,718455,5409001,"building"
3894,718455,5409001,"building"
3895,718455,5409001,"building"
3896,718455,5409001,"building"
3897,718455,5409001,"building"
3898,718455,5409001,"building"
3899,718455,5409001,"building"
3900,718455,5409001,"building"
3901,718655,5409001,"building"
3902,718655,5409001,"building"
3903,718655,5409001,"building"
3904,718655,5409001,"building"
3905,718655,5409001,"building"
3906,718655,5409001,"building"
3907,718655,5409001,"building"
3908,718655,5409001,"building"
3909,718655,5409001,"building"
3910,718855,5409001,"building"
3911,718855,5409001,"building"
3912,718855,5409001,"building"
3913,718855,5409001,"building"
3914,718855,5409001,"building"
3915,718855,5409001,"building"
3916,718855,5409001,"building"
3917,718855,5409001,"building"
3918,718855,5409001,"building"
3919,718855,5409001,"building"
3920,718855,5409001,"building"
3921,718855,5409001,"building"
3922,718855,5409001,"building"
3923,718855,5409001,"building"
3924,718855,5409001,"building"
3925,718855,5409001,"building"
3926,718855,5409001,"building"
3927,718855,5409001,"building"
3928,718855,5409001,"building"
3929,718855,5409001,"building"
3930,719055,5409001,"building"
3931,719055,5409001,"building"
3932,719055,5409001,"building"
3933,719055,5409001,"building"
3934,719055,5409001,"building"
3935,719055,5409001,"building"
3936,719055,5409001,"building"
3937,719055,5409001,"building"
3938,719055,5409001,"building"
3939,719055,5409001,"building"
3940,719055,5409001,"building"
3941,719055,5409001,"building"
3942,719055,5409001,"building"
3943,719055,5409001,"building"
3944,719055,5409001,"building"
3945,719055,5409001,"building"
3946,719055,5409001,"building"
3947,719055,5409001,"building"
3948,719055,5409001,"building"
3949,719055,5409001,"building"
3950,719255,5409001,"building"
3951,719255,5409001,"building"
3952,719255,5409001,"building"
3953,719255,5409001,"building"
3954,719255,5409001,"building"
3955,719255,5409001,"building"
3956,719255,5409001,"building"
3957,719255,5409001,"building"
3958,719255,5409001,"building"
3959,719255,5409001,"building"
3960,719255,5409001,"building"
3961,719255,5409001,"building"
3962,719255,5409001,"building"
3963,719255,5409001,"building"
3964,719255,5409001,"building"
3965,719255,5409001,"building"
3966,719255,5409001,"building"
3967,719255,5409001,"building"
3968,719255,5409001,"building"
3969,719255,5409001,"building"
3970,719255,5409001,"building"
3971,719255,5409001,"building"
3972,719255,5409001,"building"
3973,719255,5409001,"building"
3974,719255,5409001,"building"
3975,719255,5409001,"building"
3976,719255,5409001,"building"
3977,719255,5409001,"building"
3978,719255,5409001,"building"
3979,719255,5409001,"building"
3980,719255,5409001,"building"
3981,719255,5409001,"building"
3982,719255,5409001,"building"
3983,719255,5409001,"building"
3984,719255,5409001,"building"
3985,719255,5409001,"building"
3986,719255,5409001,"building"
3987,719255,5409001,"building"
3988,719255,5409001,"building"
3989,719455,5409001,"building"
3990,719455,5409001,"building"
3991,719455,5409001,"building"
3992,719455,5409001,"building"
3993,719455,5409001,"building"
3994,719455,5409001,"building"
3995,719455,5409001,"building"
3996,719455,5409001,"building"
3997,719455,5409001,"building"
3998,719455,5409001,"building"
3999,723055,5409001,"building"
4000,723055,5409001,"building"
4001,723055,5409001,"building"
4002,723055,5409001,"building"
4003,723055,5409001,"building"
4004,723055,5409001,"building"
4005,723055,5409001,"building"
4006,723055,5409001,"building"
4007,723255,5409001,"building"
4008,723255,5409001,"building"
4009,723255,5409001,"building"
4010,723255,5409001,"building"
4011,723255,5409001,"building"
4012,723255,5409001,"building"
4013,723255,5409001,"building"
4014,723255,5409001,"building"
4015,723255,5409001,"building"
4016,723255,5409001,"building"
4017,723255,5409001,"building"
4018,723255,5409001,"building"
4019,724855,5409001,"building"
4020,724855,5409001,"building"
4021,724855,5409001,"building"
4022,724855,5409001,"building"
4023,725055,5409001,"building"
4024,725055,5409001,"building"
4025,725055,5409001,"building"
4026,725055,5409001,"building"
4027,725055,5409001,"building"
4028,725055,5409001,"building"
4029,725055,5409001,"building"
4030,727055,5409001,"building"
4031,727055,5409001,"building"
4032,727055,5409001,"building"
4033,727055,5409001,"building"
4034,727055,5409001,"building"
4035,727055,5409001,"building"
4036,727055,5409001,"building"
4037,727055,5409001,"building"
4038,727255,5409001,"building"
4039,714455,5409201,"building"
4040,714455,5409201,"building"
4041,714655,5409201,"building"
4042,714655,5409201,"building"
4043,714655,5409201,"building"
4044,714655,5409201,"building"
4045,714655,5409201,"building"
4046,717255,5409201,"building"
4047,717255,5409201,"building"
4048,717255,5409201,"building"
4049,718455,5409201,"building"
4050,718455,5409201,"building"
4051,718455,5409201,"building"
4052,718455,5409201,"building"
4053,718455,5409201,"building"
4054,718455,5409201,"building"
4055,718455,5409201,"building"
4056,718455,5409201,"building"
4057,718455,5409201,"building"
4058,718455,5409201,"building"
4059,718455,5409201,"building"
4060,718655,5409201,"building"
4061,718655,5409201,"building"
4062,718655,5409201,"building"
4063,718655,5409201,"building"
4064,718655,5409201,"building"
4065,718655,5409201,"building"
4066,718655,5409201,"building"
4067,718655,5409201,"building"
4068,718655,5409201,"building"
4069,718655,5409201,"building"
4070,718855,5409201,"building"
4071,718855,5409201,"building"
4072,718855,5409201,"building"
4073,718855,5409201,"building"
4074,718855,5409201,"building"
4075,718855,5409201,"building"
4076,718855,5409201,"building"
4077,718855,5409201,"building"
4078,718855,5409201,"building"
4079,718855,5409201,"building"
4080,718855,5409201,"building"
4081,718855,5409201,"building"
4082,718855,5409201,"building"
4083,718855,5409201,"building"
4084,718855,5409201,"building"
4085,718855,5409201,"building"
4086,718855,5409201,"building"
4087,718855,5409201,"building"
4088,718855,5409201,"building"
4089,719055,5409201,"building"
4090,719055,5409201,"building"
4091,719055,5409201,"building"
4092,719055,5409201,"building"
4093,719055,5409201,"building"
4094,719055,5409201,"building"
4095,719055,5409201,"building"
4096,719055,5409201,"building"
4097,719055,5409201,"building"
4098,719055,5409201,"building"
4099,719055,5409201,"building"
4100,719055,5409201,"building"
4101,719055,5409201,"building"
4102,719055,5409201,"building"
4103,719055,5409201,"building"
4104,719055,5409201,"building"
4105,719055,5409201,"building"
4106,719055,5409201,"building"
4107,719055,5409201,"building"
4108,719055,5409201,"building"
4109,719055,5409201,"building"
4110,719055,5409201,"building"
4111,719055,5409201,"building"
4112,719055,5409201,"building"
4113,719055,5409201,"building"
4114,719055,5409201,"building"
4115,719055,5409201,"building"
4116,719055,5409201,"building"
4117,719055,5409201,"building"
4118,719055,5409201,"building"
4119,719055,5409201,"building"
4120,719055,5409201,"building"
4121,719055,5409201,"building"
4122,719055,5409201,"building"
4123,719055,5409201,"building"
4124,719055,5409201,"building"
4125,719055,5409201,"building"
4126,719055,5409201,"building"
