accessStopId;accessLinkId;egressStopId;egressLinkId;queryCount
919;228406790#0;126;-125690144;1
919;228406790#0;127;-127184740#0;2
919;228406790#0;129;-27215278#1;2
919;228406790#0;130;-484393119#0;2
919;228406790#0;131;-52877097#0;3
919;228406790#0;132;-430304266;1
919;228406790#0;143;-266098846;1
919;228406790#0;173;-37613338;1
919;228406790#0;179;-28182683#0;1
919;228406790#0;180;-27227523#1;2
919;228406790#0;181;-548689753;2
919;228406790#0;182;-367421977#0;1
919;228406790#0;199;-89355289#0;1
919;228406790#0;213;-497486409;1
919;228406790#0;222;-367421944;2
919;228406790#0;255;-373181456;1
919;228406790#0;300;-88507457;2
919;228406790#0;312;-89650896;2
919;228406790#0;348;-551123157;1
919;228406790#0;391;-180211473#0;1
919;228406790#0;40;-28997388;3
919;228406790#0;472;-59872773#1;1
919;228406790#0;49;-355270871;2
919;228406790#0;497;-51226915#0;1
919;228406790#0;498;-974889671;1
919;228406790#0;50;-297516973#1;1
919;228406790#0;51;-509498379;1
919;228406790#0;511;164833512#1;4
919;228406790#0;517;-974889677#1;1
919;228406790#0;519;-115843067#0;1
919;228406790#0;52;-498029090;6
919;228406790#0;529;-482530156;2
919;228406790#0;549;-93799283;1
919;228406790#0;556;-490673217;1
919;228406790#0;559;-55356621;4
919;228406790#0;58;-45026548;2
919;228406790#0;59;-45026548;3
919;228406790#0;678;-107602690#0;1
919;228406790#0;692;-39207242#1;2
919;228406790#0;694;-32702545;1
919;228406790#0;709;-395860460#0;1
919;228406790#0;73;-494998160;1
919;228406790#0;80;-337954601#0;1
919;228406790#0;800;-93772083#2;2
919;228406790#0;817;-31963736;1
919;228406790#0;82;-145393541;3
919;228406790#0;839;-415306248;1
919;228406790#0;840;-68543362;3
919;228406790#0;865;-295732688;5
919;228406790#0;92;-27091597#6;1
919;228406790#0;922;-288903447#1;2
919;228406790#0;924;-288903454;2
919;228406790#0;931;365298401#0;1
919;228406790#0;933;-155045708;1
919;228406790#0;962;-144162287#2;1
92;-27091597#6;10;-112191692#1;11
92;-27091597#6;125;-126097591;22
92;-27091597#6;126;-125690144;11
92;-27091597#6;127;-127184740#0;22
92;-27091597#6;129;-27215278#1;22
92;-27091597#6;130;-484393119#0;22
92;-27091597#6;131;-52877097#0;33
92;-27091597#6;132;-430304266;11
92;-27091597#6;143;-266098846;11
92;-27091597#6;173;-37613338;11
92;-27091597#6;179;-28182683#0;11
92;-27091597#6;180;-27227523#1;22
92;-27091597#6;181;-548689753;22
92;-27091597#6;182;-367421977#0;11
92;-27091597#6;199;-89355289#0;11
92;-27091597#6;213;-497486409;11
92;-27091597#6;222;-367421944;22
92;-27091597#6;255;-373181456;11
92;-27091597#6;300;-88507457;22
92;-27091597#6;312;-89650896;22
92;-27091597#6;348;-551123157;11
92;-27091597#6;391;-180211473#0;11
92;-27091597#6;40;-28997388;33
92;-27091597#6;472;-59872773#1;11
92;-27091597#6;49;-355270871;22
92;-27091597#6;497;-51226915#0;11
92;-27091597#6;498;-974889671;11
92;-27091597#6;50;-297516973#1;11
92;-27091597#6;51;-509498379;11
92;-27091597#6;511;164833512#1;44
92;-27091597#6;517;-974889677#1;11
92;-27091597#6;519;-115843067#0;11
92;-27091597#6;52;-498029090;66
92;-27091597#6;529;-482530156;22
92;-27091597#6;549;-93799283;11
92;-27091597#6;556;-490673217;11
92;-27091597#6;559;-55356621;44
92;-27091597#6;58;-45026548;22
92;-27091597#6;59;-45026548;33
92;-27091597#6;678;-107602690#0;11
92;-27091597#6;692;-39207242#1;22
92;-27091597#6;694;-32702545;11
92;-27091597#6;709;-395860460#0;11
92;-27091597#6;73;-494998160;11
92;-27091597#6;80;-337954601#0;11
92;-27091597#6;800;-93772083#2;22
92;-27091597#6;817;-31963736;11
92;-27091597#6;82;-145393541;33
92;-27091597#6;839;-415306248;11
92;-27091597#6;840;-68543362;33
92;-27091597#6;865;-295732688;55
92;-27091597#6;92;-27091597#6;11
92;-27091597#6;922;-288903447#1;22
92;-27091597#6;924;-288903454;22
92;-27091597#6;931;365298401#0;11
92;-27091597#6;933;-155045708;11
92;-27091597#6;962;-144162287#2;11
924;-288903454;10;-112191692#1;1
924;-288903454;125;-126097591;2
924;-288903454;126;-125690144;1
924;-288903454;127;-127184740#0;2
924;-288903454;129;-27215278#1;2
924;-288903454;130;-484393119#0;2
924;-288903454;131;-52877097#0;3
924;-288903454;132;-430304266;1
924;-288903454;143;-266098846;1
924;-288903454;173;-37613338;1
924;-288903454;179;-28182683#0;1
924;-288903454;180;-27227523#1;2
924;-288903454;181;-548689753;2
924;-288903454;182;-367421977#0;1
924;-288903454;199;-89355289#0;1
924;-288903454;213;-497486409;1
924;-288903454;222;-367421944;2
924;-288903454;255;-373181456;1
924;-288903454;300;-88507457;2
924;-288903454;312;-89650896;2
924;-288903454;348;-551123157;1
924;-288903454;391;-180211473#0;1
924;-288903454;40;-28997388;3
924;-288903454;472;-59872773#1;1
924;-288903454;49;-355270871;2
924;-288903454;497;-51226915#0;1
924;-288903454;498;-974889671;1
924;-288903454;50;-297516973#1;1
924;-288903454;51;-509498379;1
924;-288903454;511;164833512#1;4
924;-288903454;517;-974889677#1;1
924;-288903454;519;-115843067#0;1
924;-288903454;52;-498029090;6
924;-288903454;529;-482530156;2
924;-288903454;549;-93799283;1
924;-288903454;556;-490673217;1
924;-288903454;559;-55356621;4
924;-288903454;58;-45026548;2
924;-288903454;59;-45026548;3
924;-288903454;678;-107602690#0;1
924;-288903454;692;-39207242#1;2
924;-288903454;694;-32702545;1
924;-288903454;709;-395860460#0;1
924;-288903454;73;-494998160;1
924;-288903454;80;-337954601#0;1
924;-288903454;800;-93772083#2;2
924;-288903454;817;-31963736;1
924;-288903454;82;-145393541;3
924;-288903454;839;-415306248;1
924;-288903454;840;-68543362;3
924;-288903454;865;-295732688;5
924;-288903454;92;-27091597#6;1
924;-288903454;922;-288903447#1;2
924;-288903454;924;-288903454;2
924;-288903454;931;365298401#0;1
924;-288903454;933;-155045708;1
924;-288903454;962;-144162287#2;1
929;-872644907;10;-112191692#1;1
929;-872644907;125;-126097591;2
929;-872644907;126;-125690144;1
929;-872644907;127;-127184740#0;2
929;-872644907;129;-27215278#1;2
929;-872644907;130;-484393119#0;2
929;-872644907;131;-52877097#0;3
929;-872644907;132;-430304266;1
929;-872644907;143;-266098846;1
929;-872644907;173;-37613338;1
929;-872644907;179;-28182683#0;1
929;-872644907;180;-27227523#1;2
929;-872644907;181;-548689753;2
929;-872644907;182;-367421977#0;1
929;-872644907;199;-89355289#0;1
929;-872644907;213;-497486409;1
929;-872644907;222;-367421944;2
929;-872644907;255;-373181456;1
929;-872644907;300;-88507457;2
929;-872644907;312;-89650896;2
929;-872644907;348;-551123157;1
929;-872644907;391;-180211473#0;1
929;-872644907;40;-28997388;3
929;-872644907;472;-59872773#1;1
929;-872644907;49;-355270871;2
929;-872644907;497;-51226915#0;1
929;-872644907;498;-974889671;1
929;-872644907;50;-297516973#1;1
929;-872644907;51;-509498379;1
929;-872644907;511;164833512#1;4
929;-872644907;517;-974889677#1;1
929;-872644907;519;-115843067#0;1
929;-872644907;52;-498029090;6
929;-872644907;529;-482530156;2
929;-872644907;549;-93799283;1
929;-872644907;556;-490673217;1
929;-872644907;559;-55356621;4
929;-872644907;58;-45026548;2
929;-872644907;59;-45026548;3
929;-872644907;678;-107602690#0;1
929;-872644907;692;-39207242#1;2
929;-872644907;694;-32702545;1
929;-872644907;709;-395860460#0;1
929;-872644907;73;-494998160;1
929;-872644907;80;-337954601#0;1
929;-872644907;800;-93772083#2;2
929;-872644907;817;-31963736;1
929;-872644907;82;-145393541;3
929;-872644907;839;-415306248;1
929;-872644907;840;-68543362;3
929;-872644907;865;-295732688;5
929;-872644907;92;-27091597#6;1
929;-872644907;922;-288903447#1;2
929;-872644907;924;-288903454;2
929;-872644907;931;365298401#0;1
929;-872644907;933;-155045708;1
929;-872644907;962;-144162287#2;1
93;-346364627;10;-112191692#1;24
93;-346364627;125;-126097591;48
93;-346364627;126;-125690144;24
93;-346364627;127;-127184740#0;48
93;-346364627;129;-27215278#1;48
93;-346364627;130;-484393119#0;48
93;-346364627;131;-52877097#0;72
93;-346364627;132;-430304266;24
93;-346364627;143;-266098846;24
93;-346364627;173;-37613338;24
93;-346364627;179;-28182683#0;24
93;-346364627;180;-27227523#1;48
93;-346364627;181;-548689753;48
93;-346364627;182;-367421977#0;24
93;-346364627;199;-89355289#0;24
93;-346364627;213;-497486409;24
93;-346364627;222;-367421944;48
93;-346364627;255;-373181456;24
93;-346364627;300;-88507457;48
93;-346364627;312;-89650896;48
93;-346364627;348;-551123157;24
93;-346364627;391;-180211473#0;24
93;-346364627;40;-28997388;72
93;-346364627;472;-59872773#1;24
93;-346364627;49;-355270871;48
93;-346364627;497;-51226915#0;24
93;-346364627;498;-974889671;24
93;-346364627;50;-297516973#1;24
93;-346364627;51;-509498379;24
93;-346364627;511;164833512#1;96
93;-346364627;517;-974889677#1;24
93;-346364627;519;-115843067#0;24
93;-346364627;52;-498029090;144
93;-346364627;529;-482530156;48
93;-346364627;549;-93799283;24
93;-346364627;556;-490673217;24
93;-346364627;559;-55356621;96
93;-346364627;58;-45026548;48
93;-346364627;59;-45026548;72
93;-346364627;678;-107602690#0;24
93;-346364627;692;-39207242#1;48
93;-346364627;694;-32702545;24
93;-346364627;709;-395860460#0;24
93;-346364627;73;-494998160;24
93;-346364627;80;-337954601#0;24
93;-346364627;800;-93772083#2;48
93;-346364627;817;-31963736;24
93;-346364627;82;-145393541;72
93;-346364627;839;-415306248;24
93;-346364627;840;-68543362;72
93;-346364627;865;-295732688;120
93;-346364627;92;-27091597#6;24
93;-346364627;922;-288903447#1;48
93;-346364627;924;-288903454;48
93;-346364627;931;365298401#0;24
93;-346364627;933;-155045708;24
93;-346364627;962;-144162287#2;24
930;-220606159;10;-112191692#1;2
930;-220606159;125;-126097591;4
930;-220606159;126;-125690144;2
930;-220606159;127;-127184740#0;4
930;-220606159;129;-27215278#1;4
930;-220606159;130;-484393119#0;4
930;-220606159;131;-52877097#0;6
930;-220606159;132;-430304266;2
930;-220606159;143;-266098846;2
930;-220606159;173;-37613338;2
930;-220606159;179;-28182683#0;2
930;-220606159;180;-27227523#1;4
930;-220606159;181;-548689753;4
930;-220606159;182;-367421977#0;2
930;-220606159;199;-89355289#0;2
930;-220606159;213;-497486409;2
930;-220606159;222;-367421944;4
930;-220606159;255;-373181456;2
930;-220606159;300;-88507457;4
930;-220606159;312;-89650896;4
930;-220606159;348;-551123157;2
930;-220606159;391;-180211473#0;2
930;-220606159;40;-28997388;6
930;-220606159;472;-59872773#1;2
930;-220606159;49;-355270871;4
930;-220606159;497;-51226915#0;2
930;-220606159;498;-974889671;2
930;-220606159;50;-297516973#1;2
930;-220606159;51;-509498379;2
930;-220606159;511;164833512#1;8
930;-220606159;517;-974889677#1;2
930;-220606159;519;-115843067#0;2
930;-220606159;52;-498029090;12
930;-220606159;529;-482530156;4
930;-220606159;549;-93799283;2
930;-220606159;556;-490673217;2
930;-220606159;559;-55356621;8
930;-220606159;58;-45026548;4
930;-220606159;59;-45026548;6
930;-220606159;678;-107602690#0;2
930;-220606159;692;-39207242#1;4
930;-220606159;694;-32702545;2
930;-220606159;709;-395860460#0;2
930;-220606159;73;-494998160;2
930;-220606159;80;-337954601#0;2
930;-220606159;800;-93772083#2;4
930;-220606159;817;-31963736;2
930;-220606159;82;-145393541;6
930;-220606159;839;-415306248;2
930;-220606159;840;-68543362;6
930;-220606159;865;-295732688;10
930;-220606159;92;-27091597#6;2
930;-220606159;922;-288903447#1;4
930;-220606159;924;-288903454;4
930;-220606159;931;365298401#0;2
930;-220606159;933;-155045708;2
930;-220606159;962;-144162287#2;2
932;-747060859;10;-112191692#1;2
932;-747060859;125;-126097591;4
932;-747060859;126;-125690144;2
932;-747060859;127;-127184740#0;4
932;-747060859;129;-27215278#1;4
932;-747060859;130;-484393119#0;4
932;-747060859;131;-52877097#0;6
932;-747060859;132;-430304266;2
932;-747060859;143;-266098846;2
932;-747060859;173;-37613338;2
932;-747060859;179;-28182683#0;2
932;-747060859;180;-27227523#1;4
932;-747060859;181;-548689753;4
932;-747060859;182;-367421977#0;2
932;-747060859;199;-89355289#0;2
932;-747060859;213;-497486409;2
932;-747060859;222;-367421944;4
932;-747060859;255;-373181456;2
932;-747060859;300;-88507457;4
932;-747060859;312;-89650896;4
932;-747060859;348;-551123157;2
932;-747060859;391;-180211473#0;2
932;-747060859;40;-28997388;6
932;-747060859;472;-59872773#1;2
932;-747060859;49;-355270871;4
932;-747060859;497;-51226915#0;2
932;-747060859;498;-974889671;2
932;-747060859;50;-297516973#1;2
932;-747060859;51;-509498379;2
932;-747060859;511;164833512#1;8
932;-747060859;517;-974889677#1;2
932;-747060859;519;-115843067#0;2
932;-747060859;52;-498029090;12
932;-747060859;529;-482530156;4
932;-747060859;549;-93799283;2
932;-747060859;556;-490673217;2
932;-747060859;559;-55356621;8
932;-747060859;58;-45026548;4
932;-747060859;59;-45026548;6
932;-747060859;678;-107602690#0;2
932;-747060859;692;-39207242#1;4
932;-747060859;694;-32702545;2
932;-747060859;709;-395860460#0;2
932;-747060859;73;-494998160;2
932;-747060859;80;-337954601#0;2
932;-747060859;800;-93772083#2;4
932;-747060859;817;-31963736;2
932;-747060859;82;-145393541;6
932;-747060859;839;-415306248;2
932;-747060859;840;-68543362;6
932;-747060859;865;-295732688;10
932;-747060859;92;-27091597#6;2
932;-747060859;922;-288903447#1;4
932;-747060859;924;-288903454;4
932;-747060859;931;365298401#0;2
932;-747060859;933;-155045708;2
932;-747060859;962;-144162287#2;2
935;-24720781#0;10;-112191692#1;1
935;-24720781#0;125;-126097591;2
935;-24720781#0;126;-125690144;1
935;-24720781#0;127;-127184740#0;2
935;-24720781#0;129;-27215278#1;2
935;-24720781#0;130;-484393119#0;2
935;-24720781#0;131;-52877097#0;3
935;-24720781#0;132;-430304266;1
935;-24720781#0;143;-266098846;1
935;-24720781#0;173;-37613338;1
935;-24720781#0;179;-28182683#0;1
935;-24720781#0;180;-27227523#1;2
935;-24720781#0;181;-548689753;2
935;-24720781#0;182;-367421977#0;1
935;-24720781#0;199;-89355289#0;1
935;-24720781#0;213;-497486409;1
935;-24720781#0;222;-367421944;2
935;-24720781#0;255;-373181456;1
935;-24720781#0;300;-88507457;2
935;-24720781#0;312;-89650896;2
935;-24720781#0;348;-551123157;1
935;-24720781#0;391;-180211473#0;1
935;-24720781#0;40;-28997388;3
935;-24720781#0;472;-59872773#1;1
935;-24720781#0;49;-355270871;2
935;-24720781#0;497;-51226915#0;1
935;-24720781#0;498;-974889671;1
935;-24720781#0;50;-297516973#1;1
935;-24720781#0;51;-509498379;1
935;-24720781#0;511;164833512#1;4
935;-24720781#0;517;-974889677#1;1
935;-24720781#0;519;-115843067#0;1
935;-24720781#0;52;-498029090;6
935;-24720781#0;529;-482530156;2
935;-24720781#0;549;-93799283;1
935;-24720781#0;556;-490673217;1
935;-24720781#0;559;-55356621;4
935;-24720781#0;58;-45026548;2
935;-24720781#0;59;-45026548;3
935;-24720781#0;678;-107602690#0;1
935;-24720781#0;692;-39207242#1;2
935;-24720781#0;694;-32702545;1
935;-24720781#0;709;-395860460#0;1
935;-24720781#0;73;-494998160;1
935;-24720781#0;80;-337954601#0;1
935;-24720781#0;800;-93772083#2;2
935;-24720781#0;817;-31963736;1
935;-24720781#0;82;-145393541;3
935;-24720781#0;839;-415306248;1
935;-24720781#0;840;-68543362;3
935;-24720781#0;865;-295732688;5
935;-24720781#0;92;-27091597#6;1
935;-24720781#0;922;-288903447#1;2
935;-24720781#0;924;-288903454;2
935;-24720781#0;931;365298401#0;1
935;-24720781#0;933;-155045708;1
935;-24720781#0;962;-144162287#2;1
937;-24720777#0;10;-112191692#1;1
937;-24720777#0;125;-126097591;2
937;-24720777#0;126;-125690144;1
937;-24720777#0;127;-127184740#0;2
937;-24720777#0;129;-27215278#1;2
937;-24720777#0;130;-484393119#0;2
937;-24720777#0;131;-52877097#0;3
937;-24720777#0;132;-430304266;1
937;-24720777#0;143;-266098846;1
937;-24720777#0;173;-37613338;1
937;-24720777#0;179;-28182683#0;1
937;-24720777#0;180;-27227523#1;2
937;-24720777#0;181;-548689753;2
937;-24720777#0;182;-367421977#0;1
937;-24720777#0;199;-89355289#0;1
937;-24720777#0;213;-497486409;1
937;-24720777#0;222;-367421944;2
937;-24720777#0;255;-373181456;1
937;-24720777#0;300;-88507457;2
937;-24720777#0;312;-89650896;2
937;-24720777#0;348;-551123157;1
937;-24720777#0;391;-180211473#0;1
937;-24720777#0;40;-28997388;3
937;-24720777#0;472;-59872773#1;1
937;-24720777#0;49;-355270871;2
937;-24720777#0;497;-51226915#0;1
937;-24720777#0;498;-974889671;1
937;-24720777#0;50;-297516973#1;1
937;-24720777#0;51;-509498379;1
937;-24720777#0;511;164833512#1;4
937;-24720777#0;517;-974889677#1;1
937;-24720777#0;519;-115843067#0;1
937;-24720777#0;52;-498029090;6
937;-24720777#0;529;-482530156;2
937;-24720777#0;549;-93799283;1
937;-24720777#0;556;-490673217;1
937;-24720777#0;559;-55356621;4
937;-24720777#0;58;-45026548;2
937;-24720777#0;59;-45026548;3
937;-24720777#0;678;-107602690#0;1
937;-24720777#0;692;-39207242#1;2
937;-24720777#0;694;-32702545;1
937;-24720777#0;709;-395860460#0;1
937;-24720777#0;73;-494998160;1
937;-24720777#0;80;-337954601#0;1
937;-24720777#0;800;-93772083#2;2
937;-24720777#0;817;-31963736;1
937;-24720777#0;82;-145393541;3
937;-24720777#0;839;-415306248;1
937;-24720777#0;840;-68543362;3
937;-24720777#0;865;-295732688;5
937;-24720777#0;92;-27091597#6;1
937;-24720777#0;922;-288903447#1;2
937;-24720777#0;924;-288903454;2
937;-24720777#0;931;365298401#0;1
937;-24720777#0;933;-155045708;1
937;-24720777#0;962;-144162287#2;1
939;-152294069#1;10;-112191692#1;1
939;-152294069#1;125;-126097591;2
939;-152294069#1;126;-125690144;1
939;-152294069#1;127;-127184740#0;2
939;-152294069#1;129;-27215278#1;2
939;-152294069#1;130;-484393119#0;2
939;-152294069#1;131;-52877097#0;3
939;-152294069#1;132;-430304266;1
939;-152294069#1;143;-266098846;1
939;-152294069#1;173;-37613338;1
939;-152294069#1;179;-28182683#0;1
939;-152294069#1;180;-27227523#1;2
939;-152294069#1;181;-548689753;2
939;-152294069#1;182;-367421977#0;1
939;-152294069#1;199;-89355289#0;1
939;-152294069#1;213;-497486409;1
939;-152294069#1;222;-367421944;2
939;-152294069#1;255;-373181456;1
939;-152294069#1;300;-88507457;2
939;-152294069#1;312;-89650896;2
939;-152294069#1;348;-551123157;1
939;-152294069#1;391;-180211473#0;1
939;-152294069#1;40;-28997388;3
939;-152294069#1;472;-59872773#1;1
939;-152294069#1;49;-355270871;2
939;-152294069#1;497;-51226915#0;1
939;-152294069#1;498;-974889671;1
939;-152294069#1;50;-297516973#1;1
939;-152294069#1;51;-509498379;1
939;-152294069#1;511;164833512#1;4
939;-152294069#1;517;-974889677#1;1
939;-152294069#1;519;-115843067#0;1
939;-152294069#1;52;-498029090;6
939;-152294069#1;529;-482530156;2
939;-152294069#1;549;-93799283;1
939;-152294069#1;556;-490673217;1
939;-152294069#1;559;-55356621;4
939;-152294069#1;58;-45026548;2
939;-152294069#1;59;-45026548;3
939;-152294069#1;678;-107602690#0;1
939;-152294069#1;692;-39207242#1;2
939;-152294069#1;694;-32702545;1
939;-152294069#1;709;-395860460#0;1
939;-152294069#1;73;-494998160;1
939;-152294069#1;80;-337954601#0;1
939;-152294069#1;800;-93772083#2;2
939;-152294069#1;817;-31963736;1
939;-152294069#1;82;-145393541;3
939;-152294069#1;839;-415306248;1
939;-152294069#1;840;-68543362;3
939;-152294069#1;865;-295732688;5
939;-152294069#1;92;-27091597#6;1
939;-152294069#1;922;-288903447#1;2
939;-152294069#1;924;-288903454;2
939;-152294069#1;931;365298401#0;1
939;-152294069#1;933;-155045708;1
939;-152294069#1;962;-144162287#2;1
94;-34182092;10;-112191692#1;1
94;-34182092;125;-126097591;2
94;-34182092;126;-125690144;1
94;-34182092;127;-127184740#0;2
94;-34182092;129;-27215278#1;2
94;-34182092;130;-484393119#0;2
94;-34182092;131;-52877097#0;3
94;-34182092;132;-430304266;1
94;-34182092;143;-266098846;1
94;-34182092;173;-37613338;1
94;-34182092;179;-28182683#0;1
94;-34182092;180;-27227523#1;2
94;-34182092;181;-548689753;2
94;-34182092;182;-367421977#0;1
94;-34182092;199;-89355289#0;1
94;-34182092;213;-497486409;1
94;-34182092;222;-367421944;2
94;-34182092;255;-373181456;1
94;-34182092;300;-88507457;2
94;-34182092;312;-89650896;2
94;-34182092;348;-551123157;1
94;-34182092;391;-180211473#0;1
94;-34182092;40;-28997388;3
94;-34182092;472;-59872773#1;1
94;-34182092;49;-355270871;2
94;-34182092;497;-51226915#0;1
94;-34182092;498;-974889671;1
94;-34182092;50;-297516973#1;1
94;-34182092;51;-509498379;1
94;-34182092;511;164833512#1;4
94;-34182092;517;-974889677#1;1
94;-34182092;519;-115843067#0;1
94;-34182092;52;-498029090;6
94;-34182092;529;-482530156;2
94;-34182092;549;-93799283;1
94;-34182092;556;-490673217;1
94;-34182092;559;-55356621;4
94;-34182092;58;-45026548;2
94;-34182092;59;-45026548;3
94;-34182092;678;-107602690#0;1
94;-34182092;692;-39207242#1;2
94;-34182092;694;-32702545;1
94;-34182092;709;-395860460#0;1
94;-34182092;73;-494998160;1
94;-34182092;80;-337954601#0;1
94;-34182092;800;-93772083#2;2
94;-34182092;817;-31963736;1
94;-34182092;82;-145393541;3
94;-34182092;839;-415306248;1
94;-34182092;840;-68543362;3
94;-34182092;865;-295732688;5
94;-34182092;92;-27091597#6;1
94;-34182092;922;-288903447#1;2
94;-34182092;924;-288903454;2
94;-34182092;931;365298401#0;1
94;-34182092;933;-155045708;1
94;-34182092;962;-144162287#2;1
942;-857021589#1;10;-112191692#1;1
942;-857021589#1;125;-126097591;2
942;-857021589#1;126;-125690144;1
942;-857021589#1;127;-127184740#0;2
942;-857021589#1;129;-27215278#1;2
942;-857021589#1;130;-484393119#0;2
942;-857021589#1;131;-52877097#0;3
942;-857021589#1;132;-430304266;1
942;-857021589#1;143;-266098846;1
942;-857021589#1;173;-37613338;1
942;-857021589#1;179;-28182683#0;1
942;-857021589#1;180;-27227523#1;2
942;-857021589#1;181;-548689753;2
942;-857021589#1;182;-367421977#0;1
942;-857021589#1;199;-89355289#0;1
942;-857021589#1;213;-497486409;1
942;-857021589#1;222;-367421944;2
942;-857021589#1;255;-373181456;1
942;-857021589#1;300;-88507457;2
942;-857021589#1;312;-89650896;2
942;-857021589#1;348;-551123157;1
942;-857021589#1;391;-180211473#0;1
942;-857021589#1;40;-28997388;3
942;-857021589#1;472;-59872773#1;1
942;-857021589#1;49;-355270871;2
942;-857021589#1;497;-51226915#0;1
942;-857021589#1;498;-974889671;1
942;-857021589#1;50;-297516973#1;1
942;-857021589#1;51;-509498379;1
942;-857021589#1;511;164833512#1;4
942;-857021589#1;517;-974889677#1;1
942;-857021589#1;519;-115843067#0;1
942;-857021589#1;52;-498029090;6
942;-857021589#1;529;-482530156;2
942;-857021589#1;549;-93799283;1
942;-857021589#1;556;-490673217;1
942;-857021589#1;559;-55356621;4
942;-857021589#1;58;-45026548;2
942;-857021589#1;59;-45026548;3
942;-857021589#1;678;-107602690#0;1
942;-857021589#1;692;-39207242#1;2
942;-857021589#1;694;-32702545;1
942;-857021589#1;709;-395860460#0;1
942;-857021589#1;73;-494998160;1
942;-857021589#1;80;-337954601#0;1
942;-857021589#1;800;-93772083#2;2
942;-857021589#1;817;-31963736;1
942;-857021589#1;82;-145393541;3
942;-857021589#1;839;-415306248;1
942;-857021589#1;840;-68543362;3
942;-857021589#1;865;-295732688;5
942;-857021589#1;92;-27091597#6;1
942;-857021589#1;922;-288903447#1;2
942;-857021589#1;924;-288903454;2
942;-857021589#1;931;365298401#0;1
942;-857021589#1;933;-155045708;1
942;-857021589#1;962;-144162287#2;1
945;-24720751#2;10;-112191692#1;1
945;-24720751#2;125;-126097591;2
945;-24720751#2;126;-125690144;1
945;-24720751#2;127;-127184740#0;2
945;-24720751#2;129;-27215278#1;2
945;-24720751#2;130;-484393119#0;2
945;-24720751#2;131;-52877097#0;3
945;-24720751#2;132;-430304266;1
945;-24720751#2;143;-266098846;1
945;-24720751#2;173;-37613338;1
945;-24720751#2;179;-28182683#0;1
945;-24720751#2;180;-27227523#1;2
945;-24720751#2;181;-548689753;2
945;-24720751#2;182;-367421977#0;1
945;-24720751#2;199;-89355289#0;1
945;-24720751#2;213;-497486409;1
945;-24720751#2;222;-367421944;2
945;-24720751#2;255;-373181456;1
945;-24720751#2;300;-88507457;2
945;-24720751#2;312;-89650896;2
945;-24720751#2;348;-551123157;1
945;-24720751#2;391;-180211473#0;1
945;-24720751#2;40;-28997388;3
945;-24720751#2;472;-59872773#1;1
945;-24720751#2;49;-355270871;2
945;-24720751#2;497;-51226915#0;1
945;-24720751#2;498;-974889671;1
945;-24720751#2;50;-297516973#1;1
945;-24720751#2;51;-509498379;1
945;-24720751#2;511;164833512#1;4
945;-24720751#2;517;-974889677#1;1
945;-24720751#2;519;-115843067#0;1
945;-24720751#2;52;-498029090;6
945;-24720751#2;529;-482530156;2
945;-24720751#2;549;-93799283;1
945;-24720751#2;556;-490673217;1
945;-24720751#2;559;-55356621;4
945;-24720751#2;58;-45026548;2
945;-24720751#2;59;-45026548;3
945;-24720751#2;678;-107602690#0;1
945;-24720751#2;692;-39207242#1;2
945;-24720751#2;694;-32702545;1
945;-24720751#2;709;-395860460#0;1
945;-24720751#2;73;-494998160;1
945;-24720751#2;80;-337954601#0;1
945;-24720751#2;800;-93772083#2;2
945;-24720751#2;817;-31963736;1
945;-24720751#2;82;-145393541;3
945;-24720751#2;839;-415306248;1
945;-24720751#2;840;-68543362;3
945;-24720751#2;865;-295732688;5
945;-24720751#2;92;-27091597#6;1
945;-24720751#2;922;-288903447#1;2
945;-24720751#2;924;-288903454;2
945;-24720751#2;931;365298401#0;1
945;-24720751#2;933;-155045708;1
945;-24720751#2;962;-144162287#2;1
947;-24720785;10;-112191692#1;1
947;-24720785;125;-126097591;2
947;-24720785;126;-125690144;1
947;-24720785;127;-127184740#0;2
947;-24720785;129;-27215278#1;2
947;-24720785;130;-484393119#0;2
947;-24720785;131;-52877097#0;3
947;-24720785;132;-430304266;1
947;-24720785;143;-266098846;1
947;-24720785;173;-37613338;1
947;-24720785;179;-28182683#0;1
947;-24720785;180;-27227523#1;2
947;-24720785;181;-548689753;2
947;-24720785;182;-367421977#0;1
947;-24720785;199;-89355289#0;1
947;-24720785;213;-497486409;1
947;-24720785;222;-367421944;2
947;-24720785;255;-373181456;1
947;-24720785;300;-88507457;2
947;-24720785;312;-89650896;2
947;-24720785;348;-551123157;1
947;-24720785;391;-180211473#0;1
947;-24720785;40;-28997388;3
947;-24720785;472;-59872773#1;1
947;-24720785;49;-355270871;2
947;-24720785;497;-51226915#0;1
947;-24720785;498;-974889671;1
947;-24720785;50;-297516973#1;1
947;-24720785;51;-509498379;1
947;-24720785;511;164833512#1;4
947;-24720785;517;-974889677#1;1
947;-24720785;519;-115843067#0;1
947;-24720785;52;-498029090;6
947;-24720785;529;-482530156;2
947;-24720785;549;-93799283;1
947;-24720785;556;-490673217;1
947;-24720785;559;-55356621;4
947;-24720785;58;-45026548;2
947;-24720785;59;-45026548;3
947;-24720785;678;-107602690#0;1
947;-24720785;692;-39207242#1;2
947;-24720785;694;-32702545;1
947;-24720785;709;-395860460#0;1
947;-24720785;73;-494998160;1
947;-24720785;80;-337954601#0;1
947;-24720785;800;-93772083#2;2
